name,cgpa
piw,7.570000
pix,6.180000
piy,5.920000
piz,5.410000
pja,9.840000
pjb,7.090000
pjc,7.970000
pjd,7.680000
pje,5.640000
pjf,5.920000
pjg,8.710000
pjh,9.840000
pji,9.700000
pjj,5.820000
pjk,6.750000
pjl,8.360000
pjm,6.270000
pjn,7.370000
pjo,7.910000
pjp,9.940000
pjq,8.770000
pjr,9.600000
pjs,8.010000
pjt,8.320000
pju,5.150000
pjv,9.370000
pjw,8.280000
pjx,9.840000
pjy,9.270000
pjz,6.610000
pka,6.410000
pkb,6.330000
pkc,9.740000
pkd,7.900000
pke,5.660000
pkf,8.330000
pkg,7.560000
pkh,5.710000
pki,5.960000
pkj,6.670000
pkk,9.200000
pkl,5.340000
pkm,5.970000
pkn,8.750000
pko,6.860000
pkp,8.480000
pkq,6.910000
pkr,8.380000
pks,6.660000
pkt,9.690000
pku,8.150000
pkv,8.590000
pkw,8.970000
pkx,6.550000
pky,9.960000
pkz,7.780000
pla,9.380000
plb,6.810000
plc,9.560000
pld,6.680000
ple,5.460000
plf,5.560000
plg,6.650000
plh,8.000000
pli,6.250000
plj,7.170000
plk,7.060000
pll,5.730000
plm,9.500000
pln,9.830000
plo,6.390000
plp,7.480000
plq,5.800000
plr,5.950000
pls,8.600000
plt,5.290000
plu,8.780000
plv,8.960000
plw,9.220000
plx,6.900000
ply,6.660000
plz,9.280000
pma,5.000000
pmb,8.870000
pmc,5.820000
pmd,7.500000
pme,8.970000
pmf,6.170000
pmg,8.570000
pmh,5.820000
pmi,5.570000
pmj,5.750000
pmk,7.180000
pml,7.290000
pmm,6.190000
pmn,6.120000
pmo,9.830000
pmp,8.280000
pmq,5.710000
pmr,8.760000
pms,9.720000
pmt,9.520000
pmu,5.470000
pmv,7.930000
pmw,5.690000
pmx,5.170000
pmy,7.920000
pmz,7.140000
pna,8.270000
pnb,7.250000
pnc,7.830000
pnd,6.930000
pne,7.520000
pnf,5.150000
png,5.140000
pnh,6.740000
pni,5.660000
pnj,6.880000
pnk,5.350000
pnl,5.490000
pnm,8.450000
pnn,7.250000
pno,8.510000
pnp,5.570000
pnq,6.830000
pnr,5.740000
pns,7.840000
pnt,8.750000
pnu,8.440000
pnv,6.140000
pnw,9.140000
pnx,7.420000
pny,7.880000
pnz,9.030000
poa,8.600000
pob,5.370000
poc,6.380000
pod,7.620000
poe,7.400000
pof,6.070000
pog,7.780000
poh,8.600000
poi,5.210000
poj,5.680000
pok,6.140000
pol,8.700000
pom,9.070000
pon,9.920000
poo,8.590000
pop,6.110000
poq,8.500000
por,8.720000
pos,6.640000
pot,5.160000
pou,6.700000
pov,6.980000
pow,7.350000
pox,6.470000
poy,9.370000
poz,8.360000
ppa,7.750000
ppb,5.370000
ppc,5.540000
ppd,5.360000
ppe,6.920000
ppf,8.190000
ppg,9.660000
pph,8.800000
ppi,6.750000
ppj,9.970000
ppk,7.970000
ppl,7.470000
ppm,9.530000
ppn,7.470000
ppo,5.190000
ppp,5.440000
ppq,8.320000
ppr,5.070000
pps,7.540000
ppt,7.230000
ppu,5.450000
ppv,7.730000
ppw,5.190000
ppx,7.030000
ppy,7.080000
ppz,5.670000
pqa,7.860000
pqb,9.690000
pqc,7.220000
pqd,7.090000
pqe,8.480000
pqf,5.960000
pqg,8.550000
pqh,8.610000
pqi,8.100000
pqj,6.050000
pqk,9.460000
pql,8.820000
pqm,7.560000
pqn,8.480000
pqo,5.420000
pqp,7.030000
pqq,6.520000
pqr,8.600000
pqs,6.070000
pqt,5.130000
pqu,5.870000
pqv,5.130000
pqw,7.010000
pqx,8.650000
pqy,6.670000
pqz,6.300000
pra,7.130000
prb,7.210000
prc,5.360000
prd,7.790000
pre,5.180000
prf,7.120000
prg,8.330000
prh,6.270000
pri,5.270000
prj,5.870000
prk,8.630000
prl,8.690000
prm,7.390000
prn,5.950000
pro,7.770000
prp,6.360000
prq,9.760000
prr,8.680000
prs,7.850000
prt,7.470000
pru,8.490000
prv,5.520000
prw,7.210000
prx,6.700000
pry,5.480000
prz,9.850000
psa,7.970000
psb,5.340000
psc,8.650000
psd,7.810000
pse,9.030000
psf,8.340000
psg,6.490000
psh,6.130000
psi,8.300000
psj,5.480000
psk,7.620000
psl,8.990000
psm,9.780000
psn,9.930000
pso,5.170000
psp,6.350000
psq,9.330000
psr,7.500000
pss,7.950000
pst,6.760000
psu,6.050000
psv,6.440000
psw,7.950000
psx,6.760000
psy,9.270000
psz,5.310000
pta,7.400000
ptb,9.030000
ptc,7.270000
ptd,6.590000
pte,9.290000
ptf,9.230000
ptg,6.250000
pth,5.570000
pti,6.340000
ptj,6.370000
ptk,7.390000
ptl,5.890000
ptm,9.970000
ptn,6.230000
pto,5.110000
ptp,6.760000
ptq,7.890000
ptr,6.770000
pts,9.950000
ptt,5.020000
ptu,7.390000
ptv,9.420000
ptw,7.280000
ptx,5.520000
pty,8.780000
ptz,5.320000
pua,8.540000
pub,7.820000
puc,9.250000
pud,7.830000
pue,7.460000
puf,7.420000
pug,7.670000
puh,5.040000
pui,7.720000
puj,7.760000
puk,6.220000
pul,9.910000
pum,5.220000
pun,8.960000
puo,7.930000
pup,9.380000
puq,6.950000
pur,7.500000
pus,7.400000
put,8.150000
puu,9.610000
puv,8.590000
puw,5.430000
pux,9.900000
puy,7.630000
puz,8.210000
pva,8.270000
pvb,5.170000
pvc,8.090000
pvd,5.810000
pve,9.810000
pvf,9.550000
pvg,6.340000
pvh,6.470000
pvi,7.080000
pvj,6.510000
pvk,8.850000
pvl,8.840000
pvm,6.700000
pvn,9.790000
pvo,6.240000
pvp,6.590000
pvq,7.890000
pvr,9.470000
pvs,5.850000
pvt,5.800000
pvu,9.970000
pvv,5.610000
pvw,9.710000
pvx,7.510000
pvy,6.820000
pvz,5.050000
pwa,5.120000
pwb,8.010000
pwc,8.370000
pwd,7.160000
pwe,6.200000
pwf,8.570000
pwg,5.020000
pwh,6.910000
pwi,5.080000
pwj,5.190000
pwk,9.630000
pwl,8.310000
pwm,5.430000
pwn,8.430000
pwo,6.040000
pwp,6.540000
pwq,9.900000
pwr,7.480000
pws,5.840000
pwt,5.190000
pwu,6.300000
pwv,6.600000
pww,7.640000
pwx,8.350000
pwy,7.910000
pwz,8.790000
pxa,7.480000
pxb,6.430000
pxc,6.830000
pxd,6.010000
pxe,6.630000
pxf,6.700000
pxg,9.950000
pxh,7.240000
pxi,5.400000
pxj,6.150000
pxk,9.460000
pxl,6.930000
pxm,9.760000
pxn,7.230000
pxo,6.320000
pxp,6.960000
pxq,7.430000
pxr,9.370000
pxs,5.490000
pxt,9.690000
pxu,5.220000
pxv,5.390000
pxw,7.310000
pxx,9.300000
pxy,5.600000
pxz,5.900000
pya,7.910000
pyb,5.480000
pyc,9.810000
pyd,5.640000
pye,7.680000
pyf,5.330000
pyg,6.060000
pyh,5.590000
pyi,8.260000
pyj,8.230000
pyk,6.430000
pyl,7.630000
pym,6.680000
pyn,9.500000
pyo,7.390000
pyp,7.770000
pyq,8.660000
pyr,9.760000
pys,7.430000
pyt,8.720000
pyu,8.120000
pyv,7.810000
pyw,8.360000
pyx,9.610000
pyy,8.290000
pyz,7.550000
pza,6.380000
pzb,8.580000
pzc,9.980000
pzd,9.540000
pze,5.290000
pzf,7.850000
pzg,8.230000
pzh,6.820000
pzi,6.790000
pzj,7.490000
pzk,6.610000
pzl,5.680000
pzm,8.940000
pzn,7.230000
pzo,9.220000
pzp,7.450000
pzq,5.880000
pzr,6.520000
pzs,6.140000
pzt,7.370000
pzu,7.770000
pzv,5.510000
pzw,6.710000
pzx,10.000000
pzy,8.220000
pzz,8.370000
qaa,7.970000
qab,9.520000
qac,8.280000
qad,7.120000
qae,7.520000
qaf,7.030000
qag,9.500000
qah,9.700000
qai,6.690000
qaj,5.720000
qak,6.470000
qal,9.160000
qam,7.220000
qan,7.350000
qao,9.760000
qap,7.330000
qaq,5.840000
qar,5.410000
qas,5.990000
qat,6.830000
qau,7.330000
qav,6.900000
qaw,9.630000
qax,7.960000
qay,6.500000
qaz,7.940000
qba,5.650000
qbb,5.930000
qbc,9.610000
qbd,9.880000
qbe,6.420000
qbf,5.660000
qbg,7.420000
qbh,9.610000
qbi,8.880000
qbj,7.270000
qbk,5.850000
qbl,8.270000
qbm,5.820000
qbn,7.130000
qbo,9.370000
qbp,7.680000
qbq,5.770000
qbr,9.340000
qbs,5.970000
qbt,7.960000
qbu,5.980000
qbv,7.870000
qbw,9.890000
qbx,7.460000
qby,8.560000
qbz,8.410000
qca,7.190000
qcb,5.260000
qcc,7.530000
qcd,9.240000
qce,8.290000
qcf,6.620000
qcg,7.540000
qch,5.570000
qci,8.150000
qcj,6.340000
qck,9.050000
qcl,9.420000
qcm,7.900000
qcn,8.190000
qco,5.790000
qcp,6.460000
qcq,9.860000
qcr,7.350000
qcs,6.220000
qct,8.780000
qcu,5.730000
qcv,6.140000
qcw,8.650000
qcx,6.150000
qcy,5.890000
qcz,9.250000
qda,8.160000
qdb,7.440000
qdc,5.930000
qdd,5.970000
qde,7.420000
qdf,6.380000
qdg,6.250000
qdh,8.110000
qdi,9.980000
qdj,9.640000
qdk,9.080000
qdl,9.470000
qdm,9.120000
qdn,8.190000
qdo,9.920000
qdp,9.380000
qdq,7.750000
qdr,5.410000
qds,9.590000
qdt,9.520000
qdu,9.430000
qdv,5.180000
qdw,8.420000
qdx,7.470000
qdy,8.720000
qdz,8.060000
qea,8.210000
qeb,5.830000
qec,6.380000
qed,9.240000
qee,6.910000
qef,7.460000
qeg,7.130000
qeh,7.890000
qei,8.830000
qej,5.180000
qek,9.340000
qel,8.710000
qem,5.660000
qen,5.380000
qeo,8.060000
qep,9.630000
qeq,6.950000
qer,6.790000
qes,8.380000
qet,8.540000
qeu,6.740000
qev,9.600000
qew,6.450000
qex,5.750000
qey,6.130000
qez,7.640000
qfa,7.530000
qfb,5.690000
qfc,6.770000
qfd,9.370000
qfe,8.570000
qff,9.510000
qfg,5.780000
qfh,5.060000
qfi,9.340000
qfj,10.000000
qfk,8.350000
qfl,6.610000
qfm,5.520000
qfn,8.320000
qfo,6.070000
qfp,8.600000
qfq,8.500000
qfr,5.640000
qfs,5.830000
qft,8.200000
qfu,5.800000
qfv,9.870000
qfw,9.910000
qfx,9.580000
qfy,6.480000
qfz,7.200000
qga,9.700000
qgb,8.410000
qgc,9.890000
qgd,8.850000
qge,7.360000
qgf,5.190000
qgg,8.270000
qgh,8.930000
qgi,7.920000
qgj,7.600000
qgk,6.040000
qgl,7.930000
qgm,5.590000
qgn,6.650000
qgo,8.100000
qgp,8.660000
qgq,6.940000
qgr,7.280000
qgs,5.720000
qgt,7.700000
qgu,8.270000
qgv,9.400000
qgw,6.080000
qgx,7.990000
qgy,6.430000
qgz,5.170000
qha,7.020000
qhb,6.410000
qhc,7.550000
qhd,5.690000
qhe,6.900000
qhf,6.200000
qhg,8.520000
qhh,7.390000
qhi,8.590000
qhj,5.600000
qhk,8.610000
qhl,5.880000
qhm,6.250000
qhn,7.750000
qho,6.280000
qhp,7.550000
qhq,8.620000
qhr,9.040000
qhs,5.820000
qht,7.740000
qhu,7.860000
qhv,6.890000
qhw,8.720000
qhx,6.390000
qhy,6.350000
qhz,8.630000
qia,8.340000
qib,9.090000
qic,6.220000
qid,5.290000
qie,9.930000
qif,7.860000
qig,6.280000
qih,5.940000
qii,9.030000
qij,5.470000
qik,7.720000
qil,5.970000
qim,6.320000
qin,8.980000
qio,8.490000
qip,5.610000
qiq,5.840000
qir,8.340000
qis,8.390000
qit,6.210000
qiu,5.940000
qiv,5.070000
qiw,6.340000
qix,9.250000
qiy,6.880000
qiz,8.350000
qja,9.560000
qjb,5.770000
qjc,9.620000
qjd,8.770000
qje,6.200000
qjf,5.020000
qjg,9.320000
qjh,6.890000
qji,5.000000
qjj,8.050000
qjk,6.550000
qjl,7.630000
qjm,9.210000
qjn,6.500000
qjo,8.820000
qjp,7.860000
qjq,7.500000
qjr,9.450000
qjs,9.660000
qjt,5.000000
qju,9.670000
qjv,7.050000
qjw,6.610000
qjx,9.030000
qjy,5.900000
qjz,8.580000
qka,8.800000
qkb,5.600000
qkc,6.990000
qkd,6.110000
qke,9.680000
qkf,5.560000
qkg,6.010000
qkh,6.240000
qki,8.070000
qkj,6.380000
qkk,8.390000
qkl,7.320000
qkm,8.780000
qkn,7.180000
qko,5.060000
qkp,9.730000
qkq,7.890000
qkr,7.490000
qks,7.230000
qkt,8.270000
qku,8.330000
qkv,8.460000
qkw,9.930000
qkx,8.770000
qky,5.840000
qkz,7.080000
qla,5.990000
qlb,9.610000
qlc,7.010000
qld,7.790000
qle,7.910000
qlf,7.240000
qlg,7.970000
qlh,5.100000
qli,9.470000
qlj,8.810000
qlk,9.700000
qll,6.320000
qlm,7.140000
qln,7.920000
qlo,5.740000
qlp,5.880000
qlq,9.250000
qlr,5.530000
qls,8.880000
qlt,8.350000
qlu,6.080000
qlv,7.850000
qlw,5.790000
qlx,6.350000
qly,8.090000
qlz,9.720000
qma,5.070000
qmb,6.480000
qmc,9.550000
qmd,6.330000
qme,7.860000
qmf,9.370000
qmg,6.830000
qmh,5.950000
qmi,6.160000
qmj,5.280000
qmk,8.560000
qml,8.270000
qmm,7.430000
qmn,9.830000
qmo,9.560000
qmp,6.410000
qmq,6.450000
qmr,6.470000
qms,6.370000
qmt,9.170000
qmu,9.660000
qmv,9.920000
qmw,5.000000
qmx,5.500000
qmy,5.120000
qmz,9.230000
qna,5.830000
qnb,7.090000
qnc,9.900000
qnd,6.050000
qne,8.630000
qnf,5.260000
qng,8.310000
qnh,7.060000
qni,9.820000
qnj,6.420000
qnk,7.420000
qnl,6.760000
qnm,5.010000
qnn,5.440000
qno,5.490000
qnp,8.420000
qnq,7.810000
qnr,7.080000
qns,9.820000
qnt,6.470000
qnu,5.650000
qnv,5.160000
qnw,9.210000
qnx,9.290000
qny,9.260000
qnz,8.620000
qoa,6.020000
qob,6.360000
qoc,5.380000
qod,5.410000
qoe,7.020000
qof,8.540000
qog,6.000000
qoh,5.990000
qoi,5.270000
qoj,8.540000
qok,6.690000
qol,6.070000
qom,6.060000
qon,6.090000
qoo,9.380000
qop,7.580000
qoq,8.490000
qor,9.900000
qos,7.370000
qot,6.030000
qou,8.670000
qov,7.780000
qow,5.170000
qox,8.420000
qoy,8.680000
qoz,7.570000
qpa,7.620000
qpb,7.460000
qpc,6.990000
qpd,5.180000
qpe,8.080000
qpf,9.560000
qpg,7.850000
qph,7.770000
qpi,8.830000
qpj,6.690000
qpk,8.250000
qpl,7.280000
qpm,8.580000
qpn,9.710000
qpo,8.520000
qpp,8.840000
qpq,7.260000
qpr,9.590000
qps,7.110000
qpt,8.730000
qpu,7.440000
qpv,5.500000
qpw,5.930000
qpx,8.560000
qpy,6.710000
qpz,6.560000
qqa,9.010000
qqb,6.370000
qqc,9.460000
qqd,5.200000
qqe,5.010000
qqf,6.390000
qqg,6.950000
qqh,7.120000
qqi,5.550000
qqj,6.860000
qqk,5.170000
qql,5.970000
qqm,5.560000
qqn,7.650000
qqo,8.100000
qqp,7.940000
qqq,5.870000
qqr,6.630000
qqs,6.820000
qqt,7.760000
qqu,5.290000
qqv,6.490000
qqw,7.750000
qqx,6.660000
qqy,9.520000
qqz,9.710000
qra,8.390000
qrb,8.990000
qrc,7.020000
qrd,9.640000
qre,9.830000
qrf,8.120000
qrg,9.400000
qrh,5.210000
qri,5.640000
qrj,7.440000
qrk,9.890000
qrl,5.480000
qrm,9.970000
qrn,6.100000
qro,7.350000
qrp,8.490000
qrq,5.020000
qrr,6.570000
qrs,5.750000
qrt,9.180000
qru,9.660000
qrv,7.290000
qrw,5.680000
qrx,9.810000
qry,6.670000
qrz,8.980000
qsa,6.120000
qsb,8.930000
qsc,8.060000
qsd,8.790000
qse,5.400000
qsf,6.170000
qsg,7.900000
qsh,7.030000
qsi,8.620000
qsj,8.450000
qsk,7.400000
qsl,8.880000
qsm,5.530000
qsn,5.580000
qso,9.920000
qsp,5.000000
qsq,6.540000
qsr,7.240000
qss,5.510000
qst,5.170000
qsu,9.570000
qsv,8.160000
qsw,8.880000
qsx,7.580000
qsy,8.720000
qsz,7.200000
qta,7.430000
qtb,5.880000
qtc,8.160000
qtd,5.980000
qte,8.790000
qtf,9.590000
qtg,5.070000
qth,6.440000
qti,7.440000
qtj,6.620000
qtk,5.090000
qtl,5.260000
qtm,7.640000
qtn,5.340000
qto,7.190000
qtp,8.270000
qtq,6.340000
qtr,8.700000
qts,9.310000
qtt,6.510000
qtu,5.870000
qtv,8.910000
qtw,6.750000
qtx,5.650000
qty,6.400000
qtz,6.080000
qua,9.840000
qub,8.150000
quc,7.400000
qud,9.410000
que,8.160000
quf,7.250000
qug,8.380000
quh,9.680000
qui,6.030000
quj,7.780000
quk,9.300000
qul,8.600000
qum,8.980000
qun,6.490000
quo,5.510000
qup,5.320000
quq,9.750000
qur,6.710000
qus,5.690000
qut,5.050000
quu,6.170000
quv,8.070000
quw,7.430000
qux,7.430000
quy,5.520000
quz,5.630000
qva,5.830000
qvb,6.660000
qvc,8.330000
qvd,7.010000
qve,5.760000
qvf,9.300000
qvg,7.630000
qvh,9.610000
qvi,9.270000
qvj,7.930000
qvk,6.640000
qvl,8.890000
qvm,9.760000
qvn,8.940000
qvo,7.020000
qvp,5.900000
qvq,7.290000
qvr,5.700000
qvs,9.680000
qvt,9.880000
qvu,8.380000
qvv,6.940000
qvw,5.060000
qvx,5.940000
qvy,8.470000
qvz,5.530000
qwa,6.130000
qwb,7.960000
qwc,9.190000
qwd,7.970000
qwe,6.570000
qwf,9.060000
qwg,5.670000
qwh,6.760000
qwi,6.000000
qwj,8.240000
qwk,6.970000
qwl,6.500000
qwm,6.780000
qwn,8.690000
qwo,9.300000
qwp,7.460000
qwq,8.170000
qwr,9.250000
qws,7.800000
qwt,9.570000
qwu,5.760000
qwv,8.500000
qww,8.980000
qwx,5.450000
qwy,9.910000
qwz,9.320000
qxa,9.460000
qxb,6.650000
qxc,8.800000
qxd,8.130000
qxe,5.560000
qxf,7.620000
qxg,7.910000
qxh,9.420000
qxi,9.050000
qxj,7.780000
qxk,9.830000
qxl,5.810000
qxm,9.120000
qxn,5.330000
qxo,8.790000
qxp,6.690000
qxq,5.930000
qxr,8.450000
qxs,8.770000
qxt,9.490000
qxu,9.480000
qxv,5.380000
qxw,6.530000
qxx,8.750000
qxy,5.600000
qxz,9.890000
qya,6.620000
qyb,7.080000
qyc,8.050000
qyd,5.340000
qye,7.040000
qyf,8.570000
qyg,7.650000
qyh,5.440000
qyi,5.220000
qyj,7.410000
qyk,8.320000
qyl,7.710000
qym,7.750000
qyn,6.860000
qyo,5.450000
qyp,8.160000
qyq,9.210000
qyr,9.280000
qys,8.480000
qyt,9.030000
qyu,6.260000
qyv,9.800000
qyw,7.510000
qyx,5.910000
qyy,7.480000
qyz,5.930000
qza,8.870000
qzb,5.930000
qzc,5.300000
qzd,8.500000
qze,7.690000
qzf,5.140000
qzg,6.460000
qzh,6.070000
qzi,6.270000
qzj,8.420000
qzk,5.940000
qzl,7.580000
qzm,5.950000
qzn,8.770000
qzo,6.850000
qzp,8.670000
qzq,6.190000
qzr,9.300000
qzs,8.450000
qzt,6.900000
qzu,6.590000
qzv,6.820000
qzw,8.750000
qzx,9.880000
qzy,6.190000
qzz,5.040000
raa,5.980000
rab,6.840000
rac,8.350000
rad,8.250000
rae,7.660000
raf,6.390000
rag,9.100000
rah,8.000000
rai,5.740000
raj,9.230000
rak,5.810000
ral,7.330000
ram,7.010000
ran,6.370000
rao,8.870000
rap,9.280000
raq,6.310000
rar,6.730000
ras,7.700000
rat,8.850000
rau,6.310000
rav,6.840000
raw,6.980000
rax,8.320000
ray,5.120000
raz,6.130000
rba,8.230000
rbb,5.980000
rbc,8.740000
rbd,8.780000
rbe,6.350000
rbf,6.480000
rbg,6.130000
rbh,8.250000
rbi,5.350000
rbj,8.400000
rbk,9.430000
rbl,5.090000
rbm,6.660000
rbn,7.770000
rbo,9.560000
rbp,6.020000
rbq,5.870000
rbr,5.210000
rbs,6.420000
rbt,9.760000
rbu,8.870000
rbv,9.650000
rbw,6.490000
rbx,7.900000
rby,5.310000
rbz,9.770000
rca,5.900000
rcb,5.660000
rcc,9.440000
rcd,8.140000
rce,7.160000
rcf,9.030000
rcg,5.290000
rch,6.550000
rci,5.980000
rcj,8.220000
rck,9.020000
rcl,6.230000
rcm,6.410000
rcn,5.110000
rco,8.270000
rcp,6.010000
rcq,6.860000
rcr,7.280000
rcs,8.840000
rct,6.250000
rcu,8.140000
rcv,6.630000
rcw,8.090000
rcx,7.510000
rcy,5.750000
rcz,7.520000
rda,9.810000
rdb,9.060000
rdc,5.070000
rdd,7.530000
rde,9.960000
rdf,9.610000
rdg,7.060000
rdh,6.090000
rdi,6.420000
rdj,8.810000
rdk,5.630000
rdl,8.570000
rdm,5.130000
rdn,6.940000
rdo,9.460000
rdp,5.950000
rdq,7.860000
rdr,7.770000
rds,9.660000
rdt,7.660000
rdu,8.290000
rdv,7.680000
rdw,9.640000
rdx,8.870000
rdy,5.130000
rdz,7.210000
rea,5.120000
reb,6.220000
rec,9.230000
red,5.670000
ree,9.230000
ref,7.600000
reg,6.570000
reh,7.640000
rei,8.010000
rej,7.890000
rek,8.940000
rel,5.530000
rem,5.290000
ren,8.880000
reo,8.920000
rep,9.050000
req,6.470000
rer,7.240000
res,7.210000
ret,5.040000
reu,5.100000
rev,8.680000
rew,5.220000
rex,7.980000
rey,5.800000
rez,5.820000
rfa,8.030000
rfb,7.090000
rfc,7.340000
rfd,7.160000
rfe,6.670000
rff,5.220000
rfg,5.900000
rfh,7.160000
rfi,8.670000
rfj,7.870000
rfk,6.250000
rfl,5.940000
rfm,6.050000
rfn,5.220000
rfo,7.070000
rfp,7.320000
rfq,9.550000
rfr,9.080000
rfs,8.130000
rft,8.960000
rfu,8.720000
rfv,8.520000
rfw,6.480000
rfx,8.270000
rfy,7.220000
rfz,6.720000
rga,8.550000
rgb,5.670000
rgc,6.580000
rgd,5.600000
rge,9.750000
rgf,6.940000
rgg,7.420000
rgh,5.450000
rgi,5.160000
rgj,7.120000
rgk,7.440000
rgl,9.420000
rgm,7.830000
rgn,9.890000
rgo,7.200000
rgp,5.420000
rgq,8.310000
rgr,9.790000
rgs,6.990000
rgt,6.070000
rgu,5.970000
rgv,6.920000
rgw,9.180000
rgx,6.260000
rgy,8.270000
rgz,8.530000
rha,5.390000
rhb,7.860000
rhc,6.130000
rhd,9.170000
rhe,5.760000
rhf,5.440000
rhg,6.750000
rhh,5.510000
rhi,7.320000
rhj,6.620000
rhk,9.750000
rhl,7.900000
rhm,9.470000
rhn,5.770000
rho,9.080000
rhp,6.960000
rhq,8.830000
rhr,5.930000
rhs,6.500000
rht,7.680000
rhu,6.770000
rhv,7.650000
rhw,5.210000
rhx,9.850000
rhy,8.740000
rhz,8.190000
ria,5.740000
rib,9.920000
ric,8.610000
rid,8.510000
rie,6.600000
rif,7.830000
rig,5.340000
rih,8.920000
rii,7.110000
rij,9.820000
rik,8.820000
ril,6.200000
rim,9.090000
rin,8.510000
rio,7.140000
rip,5.890000
riq,7.240000
rir,8.570000
ris,9.070000
rit,8.700000
riu,7.610000
riv,8.850000
riw,7.470000
rix,5.740000
riy,8.490000
riz,8.350000
rja,5.720000
rjb,6.480000
rjc,6.860000
rjd,6.830000
rje,8.860000
rjf,5.890000
rjg,5.290000
rjh,7.200000
rji,8.120000
rjj,8.460000
rjk,7.070000
rjl,6.950000
rjm,6.720000
rjn,7.580000
rjo,5.520000
rjp,7.800000
rjq,6.250000
rjr,5.420000
rjs,6.960000
rjt,8.540000
rju,5.250000
rjv,8.330000
rjw,6.530000
rjx,5.900000
rjy,6.520000
rjz,8.590000
rka,8.300000
rkb,7.500000
rkc,6.010000
rkd,5.320000
rke,5.500000
rkf,8.510000
rkg,6.510000
rkh,6.530000
rki,8.720000
rkj,7.690000
rkk,8.590000
rkl,8.400000
rkm,9.310000
rkn,5.600000
rko,7.370000
rkp,7.040000
rkq,5.140000
rkr,7.660000
rks,9.890000
rkt,9.640000
rku,7.150000
rkv,5.560000
rkw,6.530000
rkx,7.230000
rky,5.780000
rkz,6.530000
rla,6.130000
rlb,6.370000
rlc,8.980000
rld,5.410000
rle,8.690000
rlf,9.530000
rlg,7.130000
rlh,9.700000
rli,8.210000
rlj,6.190000
rlk,8.930000
rll,7.620000
rlm,7.020000
rln,5.560000
rlo,7.700000
rlp,9.970000
rlq,6.740000
rlr,9.550000
rls,8.120000
rlt,9.520000
rlu,6.900000
rlv,8.500000
rlw,7.600000
rlx,9.150000
rly,6.770000
rlz,5.430000
rma,7.950000
rmb,8.760000
rmc,8.230000
rmd,7.570000
rme,8.490000
rmf,9.710000
rmg,9.090000
rmh,6.090000
rmi,8.600000
rmj,8.870000
rmk,7.260000
rml,8.030000
rmm,9.470000
rmn,5.060000
rmo,9.430000
rmp,6.410000
rmq,7.830000
rmr,9.960000
rms,8.440000
rmt,7.620000
rmu,5.760000
rmv,9.220000
rmw,5.640000
rmx,7.260000
rmy,8.780000
rmz,7.560000
rna,7.470000
rnb,8.030000
rnc,8.070000
rnd,8.650000
rne,9.410000
rnf,5.350000
rng,6.630000
rnh,7.320000
rni,9.650000
rnj,7.070000
rnk,9.680000
rnl,9.010000
rnm,6.690000
rnn,6.760000
rno,7.250000
rnp,7.470000
rnq,7.780000
rnr,6.580000
rns,8.860000
rnt,6.040000
rnu,8.760000
rnv,6.520000
rnw,8.670000
rnx,6.790000
rny,5.420000
rnz,6.670000
roa,8.660000
rob,6.160000
roc,6.920000
rod,6.720000
roe,5.810000
rof,5.120000
rog,7.570000
roh,7.360000
roi,7.270000
roj,5.620000
rok,8.680000
rol,8.820000
rom,6.740000
ron,5.990000
roo,6.800000
rop,6.020000
roq,8.820000
ror,6.830000
ros,9.030000
rot,8.040000
rou,6.440000
rov,6.520000
row,9.960000
rox,9.040000
roy,8.470000
roz,5.850000
rpa,7.720000
rpb,6.070000
rpc,7.110000
rpd,6.090000
rpe,5.780000
rpf,5.560000
rpg,7.850000
rph,9.960000
rpi,9.140000
rpj,9.920000
rpk,8.740000
rpl,6.050000
rpm,7.880000
rpn,9.340000
rpo,9.970000
rpp,7.600000
rpq,8.500000
rpr,9.010000
rps,9.130000
rpt,7.040000
rpu,6.070000
rpv,8.810000
rpw,5.510000
rpx,6.250000
rpy,9.690000
rpz,6.210000
rqa,6.780000
rqb,5.860000
rqc,9.140000
rqd,8.140000
rqe,6.200000
rqf,7.440000
rqg,8.120000
rqh,10.000000
rqi,9.230000
rqj,8.830000
rqk,6.240000
rql,6.780000
rqm,7.910000
rqn,8.680000
rqo,6.270000
rqp,6.230000
rqq,7.240000
rqr,8.350000
rqs,5.900000
rqt,8.100000
rqu,8.600000
rqv,7.150000
rqw,6.970000
rqx,6.990000
rqy,5.000000
rqz,7.820000
rra,9.630000
rrb,8.470000
rrc,8.550000
rrd,6.110000
rre,7.260000
rrf,7.930000
rrg,6.720000
rrh,5.690000
rri,8.120000
rrj,8.400000
rrk,9.650000
rrl,9.130000
rrm,8.330000
rrn,9.860000
rro,9.700000
rrp,7.400000
rrq,9.140000
rrr,8.780000
rrs,7.450000
rrt,8.780000
rru,5.420000
rrv,5.120000
rrw,5.160000
rrx,8.100000
rry,6.010000
rrz,9.290000
rsa,5.510000
rsb,6.410000
rsc,6.780000
rsd,7.150000
rse,9.590000
rsf,9.200000
rsg,9.460000
rsh,7.780000
rsi,5.370000
rsj,6.000000
rsk,6.490000
rsl,6.350000
rsm,6.390000
rsn,7.350000
rso,8.140000
rsp,6.820000
rsq,9.490000
rsr,9.930000
rss,7.890000
rst,9.430000
rsu,8.950000
rsv,9.680000
rsw,9.220000
